EYFP_MEFL,mKate_MEFL,EBFP2_MEFL,FSC_Eum
1209454.23,7047877.12,15073.18,8.71
2208453.22,1743098.48,56038.35,7.96
756259.73,3337576.75,1813.23,9.79
2248.96,2229.52,21065.19,8.80
356810.60,12303551.27,30739.58,9.31
2248.96,2229.52,1156.15,10.62
1136334.47,1272099.38,1156.15,10.18
2248.96,2229.52,1156.15,10.97
2248.96,2229.52,1156.15,9.22
2248.96,2229.52,1156.15,10.13
2248.96,2229.52,1156.15,9.75
2248.96,2229.52,1156.15,8.81
759270.26,2229.52,18186.61,10.59
1672004.35,2229.52,1156.15,9.05
2248.96,2229.52,5711.53,7.95
294841.73,2821248.76,1156.15,8.20
2248.96,2229.52,31620.83,9.05
2248.96,2229.52,1156.15,10.04
2248.96,2229.52,1156.15,9.92
1152553.64,183405.49,1156.15,9.01
2248.96,2229.52,1156.15,10.11
2248.96,2229.52,1156.15,10.49
943683.55,658060.88,1156.15,8.34
2248.96,2229.52,10509.55,8.36
2248.96,150100.14,636125.21,9.64
2248.96,2229.52,1156.15,10.65
2248.96,2229.52,1156.15,9.30
2248.96,2229.52,1156.15,10.73
2248.96,2229.52,1156.15,7.84
2026127.93,2834315.33,1156.15,8.84
3205209.32,2229.52,14348.96,9.36
388075.45,499306.94,110156.26,8.59
2248.96,2229.52,8590.34,10.82
2248.96,2229.52,1156.15,8.79
6102399.06,12467187.63,23012.75,10.08
2248.96,2229.52,22984.40,8.98
1049484.18,1759311.44,7093.66,9.91
922533.71,4362457.64,21651.62,9.96
65004.30,305239.77,1156.15,10.26
2248.96,2229.52,9549.94,7.03
2248.96,2229.52,4751.93,8.91
2248.96,2229.52,10509.55,9.26
2248.96,2229.52,14347.96,9.63
390990.20,2229.52,1156.15,10.33
1358142.56,955234.94,247240.08,9.49
2248.96,2229.52,9549.94,8.75
2248.96,2229.52,19145.98,9.51
2248.96,2229.52,23944.00,8.91
14088556.98,37392600.14,49939.75,10.44
92754.07,2229.52,1156.15,9.66
2248.96,2229.52,13388.36,7.13
1065187.45,2229.52,498948.25,10.08
5248082.50,10648577.34,40841.47,10.61
212721.43,2229.52,189955.53,9.26
2248.96,2229.52,1156.15,10.35
2248.96,2229.52,1156.15,10.09
2248.96,2229.52,26822.81,10.99
1098981.02,68366882.93,1168005.15,9.91
182825.38,2229.52,1156.15,9.93
2248.96,2229.52,1156.15,9.40
2248.96,2229.52,9549.94,9.28
2248.96,2229.52,22024.79,9.56
2248.96,803049.86,1156.15,9.73
2248.96,959709.77,18853.30,10.06
2248.96,2229.52,22024.79,10.03
2248.96,2229.52,12428.76,9.63
2248.96,2229.52,32580.44,8.61
354843.58,144507.83,1864418.28,7.47
2248.96,2229.52,16267.17,8.17
2538712.86,37876619.56,60347.43,8.72
502975.96,3174662.59,21055.08,8.72
925386.85,2229.52,40257.55,9.93
2248.96,2229.52,22984.40,9.64
2248.96,2229.52,16267.17,9.03
2248.96,2229.52,43136.08,9.61
2248.96,2229.52,11469.15,9.31
2248.96,2229.52,34499.64,7.23
712740.51,77517.80,102608.37,10.27
2248.96,2229.52,26822.81,9.14
1647967.99,2229.52,26823.33,8.42
2248.96,2229.52,22024.79,10.40
2248.96,2229.52,17226.78,8.48
2843437.58,4470713.19,5305.29,9.19
2248.96,2229.52,1156.15,9.85
94755.66,2229.52,1156.15,9.51
629178.76,2229.52,1156.15,9.85
2248.96,2229.52,1156.15,10.30
2248.96,2229.52,21065.19,10.19
2248.96,2229.52,19145.98,8.87
2248.96,118915.92,1156.15,8.80
5228654.29,13006149.83,1736.75,10.82
2961068.37,18224887.77,75950.20,10.02
2248.96,2229.52,1156.15,8.66
2248.96,2229.52,1156.15,8.22
1961527.38,1525353.96,17720.80,10.28
2248.96,2229.52,3792.32,9.44
272896.70,2229.52,1156.15,10.88
2248.96,2229.52,1156.15,8.30
9219615.24,25239652.30,619819.96,9.58
2248.96,2229.52,46014.89,9.08
24690.62,2229.52,15307.58,8.65
1494325.50,71438855.57,386909.32,10.47
2248.96,2229.52,1156.15,9.23
2248.96,2229.52,1156.15,9.16
3868648.47,23748983.59,5274348.09,9.15
2248.96,2229.52,1156.15,7.00
2248.96,2229.52,1156.15,10.80
175885.96,2229.52,1382743.08,7.71
2991536.59,39551636.82,35845.38,10.88
2248.96,2229.52,1156.15,9.05
685223.16,2229.52,1156.15,8.55
2248.96,2229.52,17226.78,9.02
90731.23,2229.52,32580.46,9.04
2248.96,2229.52,34499.64,9.22
2248.96,118908.78,2797.05,10.16
2133476.37,2963407.12,1156.15,9.72
2248.96,2229.52,9549.94,9.41
2248.96,2229.52,1156.15,8.69
1357633.37,2819854.70,73941.67,8.60
2248.96,2229.52,1156.15,8.82
2248.96,2229.52,1156.15,10.30
413276.10,8374653.72,1156.15,9.14
2770358.25,440143.62,5577.67,9.37
2353659.60,6119077.21,1156.15,8.83
2248.96,2229.52,1156.15,8.31
1052035.93,606971.38,35274.36,10.55
2248.96,2229.52,1156.15,9.77
1287936.61,14667684.98,213301.06,7.12
2248.96,2229.52,1156.15,9.24
9239945.06,27362323.71,26136.73,6.31
3577933.96,3071710.59,86339.52,10.17
822313.38,11029357.34,212493.94,9.54
452827.64,387368.76,19987.84,9.53
2248.96,2229.52,29701.62,10.04
2248.96,2229.52,71924.19,9.72
10654.21,2229.52,52732.12,9.68
1874876.57,3734640.08,1156.15,9.30
2248.96,2229.52,16267.17,8.49
136788.94,2229.52,1156.15,8.40
276899.86,2229.52,1156.15,8.26
2248.96,2229.52,2832.72,7.84
2248.96,2229.52,1156.15,10.33
1402258.78,5882822.43,1156.15,8.99
2248.96,2229.52,1156.15,8.47
631180.38,2229.52,1156.15,10.15
414992.49,2229.52,25863.34,7.68
4100762.37,11424995.07,30048.52,9.39
3031709.91,20575777.23,92504.47,9.82
52064.23,466148.06,19004.16,9.88
2308990.07,10787165.67,30243.48,10.61
2248.96,2229.52,1156.15,8.55
2248.96,2229.52,15307.57,9.74
2248.96,2229.52,31620.83,10.15
2248.96,525583.75,1156.15,8.20
4095481.71,6739968.83,9409.68,10.08
3404721.89,9543541.81,343454.06,8.76
1433284.60,795225.18,3549.93,9.31
1715868.68,2229.52,253289.85,6.92
1171608.30,2229.52,1156.15,9.50
539107.47,2229.52,1156.15,9.39
2248.96,2229.52,1156.15,9.02
469051.99,2229.52,1156.15,7.35
477942.68,548395.70,1156.15,6.70
157959.33,150527.69,1156.15,8.44
2248.96,2229.52,13388.36,9.84
34693.35,2229.52,22984.41,8.98
2156387.87,2229.52,1156.15,8.88
26653.25,2229.52,72883.81,9.83
2248.96,2229.52,26822.81,9.92
2248.96,2229.52,20105.59,7.70
2518105.95,778527.61,183960.32,8.83
2248.96,2229.52,25863.21,9.31
2402587.28,26297199.13,107068.91,10.82
10689.10,2229.52,1156.15,9.50
2248.96,2229.52,1156.15,10.56
827335.20,2229.52,1873.37,8.97
2248.96,2229.52,1156.15,8.85
7762626.97,11952878.06,35644.78,9.86
15024.06,1347370.90,1156.15,8.58
3050091.10,1227793.09,1156.15,8.51
2306586.90,6296906.90,30656.37,9.62
32706.53,2229.52,1156.15,8.69
4004433.28,14961679.54,159473.44,8.97
4443167.61,6821471.35,184992.05,10.94
2248.96,2229.52,1156.15,8.86
200488.98,1815186.51,20511.02,10.04
475286.47,2768114.10,1156.15,9.85
32706.53,2229.52,1156.15,8.61
1253855.78,2417596.21,58710.99,8.73
60708.11,2229.52,31620.85,7.62
52722.37,2229.52,1156.15,8.96
349572.38,940145.65,52445.37,8.86
18675.47,2229.52,30661.23,8.76
46703.50,2229.52,22024.81,9.94
26687.66,2229.52,22024.80,8.52
2248.96,2229.52,29701.62,10.01
28222.01,84943.83,14322.66,6.88
38707.55,2229.52,6671.14,9.33
50711.22,2229.52,15307.58,9.35
144758.43,2229.52,55610.98,6.82
1989455.95,2579607.22,136389.28,9.96
30704.94,2229.52,1156.15,8.84
2248.96,114679.79,1156.15,7.51
51790.76,165461.96,1156.15,8.24
68723.53,2229.52,18186.40,7.66
379463.57,616180.42,22796.71,7.51
10689.10,2229.52,1156.15,9.72
304898.19,2229.52,36418.95,9.10
306190.86,126960.95,28703.86,8.54
64731.89,2229.52,1156.15,7.54
68735.05,2229.52,1156.15,9.06
64731.89,2229.52,1156.15,8.40
18695.44,2229.52,1156.15,7.93
834860.85,787372.47,1156.15,7.99
40712.87,2229.52,1156.15,8.15
4719095.55,8298263.67,1156.15,8.70
306923.63,2229.52,1156.15,8.61
68735.05,2229.52,1156.15,9.87
2248.96,2229.52,1156.15,8.47
76740.91,2229.52,1873.14,10.12
1838136.01,2229.52,1156.15,8.38
1547906.11,2229.52,1156.15,7.52
394210.09,840771.62,1156.15,10.31
64719.07,2229.52,20105.61,9.26
68719.64,2229.52,23944.02,10.04
2160154.43,19876737.67,1314292.28,9.46
308676.76,7041805.30,163813.44,7.68
1483240.60,1502284.02,78182.81,10.21
631180.38,2229.52,1156.15,8.66
12690.68,2229.52,1156.15,9.00
80744.08,2229.52,1873.14,9.62
36692.98,2229.52,25863.22,9.29
78742.98,2229.52,1156.15,9.03
62717.48,2229.52,20105.61,8.44
26701.78,2229.52,1156.15,7.87
46717.62,2229.52,1156.15,10.46
6685.93,2229.52,1156.15,7.81
2163751.65,2558482.57,81698.38,8.84
1138429.85,5114219.59,4148.99,8.72
368408.26,95045.21,47905.66,10.25
94742.84,2229.52,20105.62,9.62
66693.39,2229.52,60408.97,10.01
138790.52,2229.52,1156.15,9.25
40712.87,2229.52,1156.15,8.23
260635.58,40077.30,49841.67,9.20
68735.05,2229.52,1156.15,9.50
1281669.55,2229.52,39298.06,8.62
66723.25,2229.52,16267.19,9.00
1831564.78,1460546.50,345924.70,9.14
144787.00,2229.52,13388.41,9.55
819308.74,2229.52,31621.09,9.52
42714.45,2229.52,1156.15,7.95
2470161.84,1482414.63,32127.96,9.04
182281.16,90973.77,53664.52,10.64
1511029.58,1201822.80,1156.15,9.39
396994.95,2229.52,1156.15,9.56
609507.68,639212.38,30466.49,9.77
56724.41,2229.52,2832.74,8.19
224858.66,2229.52,1156.15,7.92
86429.62,409002.42,1156.15,8.84
192680.70,2484582.91,1156.15,8.08
4684.34,2229.52,1156.15,8.80
28703.36,2229.52,1156.15,7.82
754382.52,9949000.44,264642.70,9.60
64703.49,2229.52,43136.10,8.10
72717.61,2229.52,31620.86,7.21
254880.64,2229.52,3792.40,10.50
2248.96,2229.52,1156.15,8.85
8687.51,2229.52,1156.15,9.98
704878.21,4273782.35,7284.69,9.51
90730.58,2229.52,33540.07,8.51
1077080.81,3934364.85,42893.73,8.46
144752.59,2229.52,64247.41,8.93
3006710.97,11279846.63,56961.76,8.89
164783.37,2229.52,42176.52,9.16
353256.51,4137852.75,179095.09,6.42
56723.76,2229.52,3792.34,8.80
8687.51,2229.52,1156.15,8.13
3466084.82,3040420.43,1156.15,6.89
2248.96,2229.52,1156.15,6.43
6946.26,307416.86,1156.15,7.46
1636124.30,3482834.78,1156.15,8.55
22698.12,2229.52,1873.12,7.90
2248.96,2229.52,28742.02,8.40
64724.91,2229.52,11469.17,8.80
1364019.60,1358707.99,1156.15,8.44
907901.07,264140.05,1156.15,8.30
451081.74,2782328.42,149761.75,9.47
88913.52,1376948.46,1156.15,9.27
56715.97,2229.52,15307.59,9.04
12686.30,2229.52,7630.74,9.81
12160.35,93428.27,15279.67,9.85
10097847.89,21514989.39,179541.23,11.00
100760.41,2229.52,1156.15,8.48
7784152.59,15585043.57,2583239.18,9.50
46713.24,2229.52,7630.75,8.47
18690.41,2229.52,8590.35,7.10
2248.96,2229.52,1156.15,9.40
394080.45,37578893.09,3836474.53,8.01
2248.96,2229.52,18186.38,9.63
24700.19,2229.52,1156.15,6.13
2914073.78,4707437.56,105031.60,10.80
2248.96,2229.52,1156.15,7.47
215855.91,527481.62,1156.15,8.62
2678.38,2229.52,7630.74,9.19
1648524.57,3764499.46,5521.15,9.57
48705.74,2229.52,21065.21,7.70
933427.94,8767993.71,19345.43,9.23
2662.15,2229.52,31620.83,8.29
15777.65,864454.86,1156.15,7.69
22694.87,2229.52,6671.14,8.74
32689.16,2229.52,26822.82,9.10
52697.22,2229.52,38338.07,11.05
983730.63,1356976.48,1156.15,8.87
1985602.23,3270634.75,9510.52,9.37
2248.96,2229.52,1156.15,8.29
428427.06,105773.73,1156.15,7.98
102490.94,396127.58,36298.40,7.23
98277.62,80485.27,49829.32,9.24
32706.53,2229.52,1156.15,8.54
2248.96,12813.59,47930.80,8.31
2702822.98,1751235.74,16692.15,7.74
3173304.24,4540296.96,1156.15,8.24
26519.37,34168.58,1156.15,9.96
69817.10,163325.58,1156.15,8.24
44698.02,2229.52,27782.43,9.21
2679.03,2229.52,6671.13,9.93
1289575.24,2099096.36,236334.81,9.44
2248.96,2229.52,22984.40,8.25
20665.13,4404.32,28741.32,8.22
2248.96,34193.45,1156.15,8.62
1232433.88,3021490.99,4788.66,7.54
68572.44,381485.95,1156.15,10.04
2248.96,2229.52,1156.15,7.56
1870101.15,3839489.65,248277.69,9.40
65068.28,4854809.76,1156.15,8.39
54215.29,91327.76,1156.15,10.80
2248.96,38429.57,1156.15,7.60
247357.27,970121.93,1156.15,7.79
2248.96,10894.77,1156.15,8.80
8687.51,2229.52,1156.15,8.95
4120216.36,2050468.12,37711.94,7.26
53869.06,148389.74,30616.51,10.02
51863.75,499992.08,29549.44,9.17
8167.32,91302.01,18159.13,7.35
52338.75,65787.38,30641.76,7.57
3282857.49,6365156.31,184171.92,8.43
50254.77,82823.83,9525.30,6.15
300245.57,819618.17,16976.91,7.61
4684.34,2229.52,1156.15,9.16
1370292.71,4465762.51,27377.66,8.58
1428523.10,3735093.79,1156.15,10.37
2248.96,10785.45,26820.16,6.22
274872.97,6381.49,1156.15,8.47
154252.11,449165.19,3655.71,8.15
1491284.31,799263.32,36175.18,10.18
8164012.28,13873664.39,6269.60,10.52
1690744.45,198929.03,206208.34,7.58
2248.96,2229.52,1156.15,7.82
2248.96,49019.88,1156.15,8.95
2248.96,49019.88,1156.15,7.86
8127822.68,4079880.15,1156.15,7.84
2641985.02,135209.60,21024.52,9.06
2248.96,51137.95,1156.15,9.61
2248.96,493789.33,6520.87,7.74
19849.91,148473.38,19101.26,8.98
694137.99,543939.86,1156.15,8.97
2248.96,91381.11,1156.15,8.70
31610.93,894027.05,15994.56,9.31
80636.53,19222.85,16261.96,9.90
50082.35,112456.25,14314.25,8.48
340265.82,6085084.95,6731.05,8.52
2248.96,131624.29,1156.15,8.41
6685.93,2229.52,1156.15,8.26
2248.96,21485.08,1156.15,8.73
34466.50,42564.24,17214.42,8.20
2248.96,2229.52,1156.15,8.60
392329.35,819593.03,1156.15,8.60
2248.96,2229.52,1156.15,9.40
1347719.34,8765147.51,91316.49,7.55
3732675.47,1570223.17,1156.15,8.62
2248.96,161216.87,15258.95,8.92
4762239.29,77778072.89,1121946.44,9.43
366300.15,3962237.67,133087.85,8.06
2202272.22,10200711.55,1156.15,8.34
1175206.06,1475392.64,1156.15,9.35
18569.07,23558.83,7624.21,8.15
4192.21,87094.49,12402.80,10.02
12532.45,29946.70,1156.15,8.11
1957870.75,765050.45,1156.15,8.30
107519.91,1273145.15,1156.15,9.45
232791.35,14896.46,1156.15,7.14
336359.26,103705.33,11438.12,10.33
405226.76,5926189.74,1156.15,7.85
2248.96,381548.43,2716.77,7.76
20031.25,118897.15,1156.15,7.16
617725.54,605429.74,3607.94,7.00
40575.72,25662.69,5704.36,9.34
500037.17,17679685.58,368795.62,7.66
2248.96,2229.52,1156.15,7.47
711519.50,1005656.94,1156.15,9.40
37265.08,603819.93,22800.49,8.07
4368984.01,48290980.24,2624101.23,11.07
758113.03,905992.81,16950.51,10.95
24919.50,1366399.77,6254.15,8.66
2248.96,2229.52,7630.74,9.84
4622.78,13010.35,1156.15,7.91
40675.48,8737.60,1156.15,7.28
2248.96,2229.52,1156.15,10.40
1212846.16,842057.56,1156.15,7.30
60710.05,2229.52,28742.04,8.45
54686.57,8723.36,1156.15,7.85
1953059.13,3713380.11,1156.15,10.24
88390.80,61510.55,31602.67,9.08
58129.49,457746.33,1156.15,10.55
136654.87,25584.43,1156.15,9.89
30510.46,36282.57,1156.15,8.22
44360.08,415399.34,1156.15,8.33
118804.27,347538.92,2727.17,7.71
70768.98,343216.76,34395.37,7.54
14540.44,27790.85,9542.12,8.82
1091205.57,3919707.02,1156.15,8.08
1867169.81,8000463.69,1972371.28,9.14
111567.57,207579.26,44032.86,10.67
92342.07,74344.61,1156.15,6.95
976127.48,935492.33,1156.15,10.88
44052.13,116690.31,16232.16,10.46
44352.37,65921.20,1156.15,7.83
17581.42,197260.33,2773.10,8.11
604607.33,3606730.38,1156.15,9.38
46535.22,34148.24,1156.15,8.90
626518.07,1168805.62,7274.15,8.25
68295.55,76390.03,23921.30,7.48
2264424.79,7682886.31,355538.01,9.77
52416.45,53111.71,22968.82,9.43
66333.55,72253.00,1156.15,9.36
982402.12,532902.29,37216.20,8.40
2459116.22,4824813.80,6156.66,7.58
216031.76,1899977.51,1156.15,9.59
70708.89,6573.70,4750.59,9.57
34477.38,42632.69,1156.15,11.10
38139.11,101914.94,5681.05,8.56
125954.87,3651570.16,29545.73,9.21
12653.29,8766.08,1156.15,9.91
277001.34,1385148.71,19682.86,8.17
94550.61,383386.48,45898.32,7.93
34026.43,114394.40,60374.58,8.61
48484.09,394214.66,1156.15,9.14
45289.17,250105.73,20989.40,9.30
94295.32,82814.82,1156.15,7.96
263043.51,324044.71,14249.58,8.16
2085279.22,1582288.70,47451.07,10.15
100153.02,106018.51,21993.04,9.46
892174.01,564919.02,1156.15,9.95
1224897.05,10637305.20,166552.86,8.96
39757.08,169710.28,1156.15,8.97
284019.80,3314765.22,1156.15,7.89
2248.96,919540.77,1156.15,7.60
2248.96,140060.78,9507.80,7.37
66067.59,3973545.98,36164.54,9.09
705294.95,2089868.56,55932.35,9.76
2248.96,38336.60,22973.33,8.61
2248.96,4540.59,1156.15,6.39
2248.96,44776.62,2819.71,9.28
54403.60,57407.11,8573.46,8.56
20514.62,34174.69,1156.15,9.97
619011.80,4941086.60,1156.15,10.08
12075.11,108250.62,16234.74,8.77
3414059.55,7899676.72,402492.28,10.06
32606.93,19324.81,3787.09,8.88
29459.70,218363.34,18120.29,9.88
2248.96,44703.04,20092.58,8.58
2248.96,19323.09,11463.91,11.01
64210.39,91236.87,20078.35,9.95
128159.64,105891.93,45023.54,9.94
18319.69,68065.71,1156.15,8.98
27051.32,642028.80,5515.96,10.41
2248.96,89263.06,1156.15,9.03
4822356.29,2468968.84,75008.53,8.33
12375.27,55286.81,19129.74,7.28
2248.96,34193.45,1156.15,9.75
205858.16,162767.27,99703.50,7.25
2248.96,42665.70,1156.15,8.69
2248.96,82908.87,1156.15,8.71
41889.49,821119.95,223291.01,8.45
2248.96,53248.86,2817.12,9.87
2248.96,74315.03,29679.55,10.00
4193413.62,1495313.46,73386.93,9.11
46120.63,106138.84,6639.36,9.26
163319.44,941864.31,190627.61,9.68
56419.87,55303.36,4735.70,8.42
150559.70,5305840.01,6009.63,8.95
69720.99,178079.47,18132.61,9.91
2248.96,2229.52,1156.15,8.13
2248.96,411208.41,1156.15,9.47
4393.18,53253.52,1156.15,8.78
65995.20,131558.73,1156.15,8.01
1635827.92,5990605.42,1156.15,7.88
24214.55,87115.01,2806.77,8.30
880277.68,194272.50,1156.15,9.19
43932.77,841127.67,1156.15,8.59
6145729.29,10137379.16,2613.62,8.58
2423417.36,5820360.89,1156.15,10.44
21762.61,517088.66,1156.15,8.89
5785551.14,2396114.97,42404.31,8.08
32379.12,59579.22,1156.15,8.65
52510.77,38346.59,8579.29,9.73
102027.53,129351.94,13349.49,8.39
7573207.14,7969134.77,9993.58,9.34
20454.20,44764.99,1156.15,6.48
160456.38,63685.13,1156.15,8.34
784914.57,69404.52,1156.15,8.97
2248.96,46890.59,3778.67,9.06
28502.55,36244.76,10499.14,8.40
2077089.30,3022742.45,6707.48,9.21
20571.96,23564.97,5705.00,7.76
876426.08,7882682.25,25373.65,9.25
26015.17,824201.54,1156.15,8.33
33811.05,860168.77,8328.09,8.87
24106.93,106184.71,1156.15,9.03
40300.87,74397.51,1156.15,9.97
2248.96,13012.83,1156.15,9.74
971921.14,2725248.29,1156.15,10.04
32372.79,59539.38,10492.02,9.33
2248.96,2229.52,1156.15,8.22
10204.59,87136.40,1156.15,8.13
2248.96,896244.09,1156.15,8.27
50463.45,46837.22,4738.28,9.06
844020.20,1983898.66,38691.90,9.59
861654.11,649591.29,19907.69,9.06
1164396.61,9682767.78,16187.01,7.44
52572.49,27764.45,6663.32,8.35
22379.94,55256.20,23927.76,9.46
2248.96,72233.76,21043.77,10.64
18392.19,55357.34,1156.15,8.51
216742.43,21266.93,1156.15,9.90
8565.53,23596.58,1156.15,8.37
16681.03,2229.52,20105.59,8.31
1177076.72,14091332.79,296962.65,8.89
22698.60,2229.52,1156.15,8.33
2248.96,36311.51,1156.15,9.46
2248.96,2229.52,1156.15,9.14
33379.36,1637493.26,8090.50,10.11
212008.62,849372.86,14089.01,9.85
879105.61,1799637.61,28192.59,9.55
34651.83,362442.65,4641.82,8.87
2248.96,2229.52,1156.15,8.13
483422.79,639434.57,8395.56,8.44
1759261.55,2948941.97,4810.83,6.88
255588.85,1281466.81,1156.15,8.40
2248.96,2229.52,1156.15,9.32
214850.74,2229.52,1156.15,8.06
3436451.54,865149.50,16003.39,8.73
421007.62,2229.52,10509.68,8.07
48538.67,31963.77,16258.06,8.43
475410.39,2043705.40,8925.94,8.72
131293.90,614407.59,1156.15,8.29
2248.96,57492.13,1156.15,7.91
4024520.63,9355876.46,1156.15,10.29
1500679.41,25701440.14,957458.89,8.67
338127.13,1548221.41,9077.38,8.83
3855514.64,36630.62,1156.15,10.63
2677.08,2229.52,9549.94,8.76
516988.23,16624.46,24899.17,8.45
76101.01,112417.54,17193.07,8.16
26507.29,36286.64,1156.15,7.63
64731.89,2229.52,1156.15,8.61
2248.96,2229.52,1156.15,7.93
1080951.36,454588.61,1156.15,8.79
166635.58,383488.99,4635.38,7.64
58438.48,51020.24,15292.63,8.24
606261.12,510137.34,1717.86,8.14
48645.56,15083.65,1156.15,8.73
2903060.18,3487706.13,45909.06,8.81
89973.59,489484.71,1156.15,6.91
26567.71,25696.33,1156.15,8.13
3481501.81,3836445.05,81307.76,8.74
32991.99,298772.04,35368.56,8.95
2248.96,2229.52,1156.15,7.62
2248.96,2229.52,1156.15,6.49
29582.83,900444.59,1598.56,8.36
12544.53,27828.64,1156.15,8.17
316437.13,10237774.65,200261.05,8.43
14689.83,2229.52,4751.93,8.84
56687.02,8714.18,2830.73,9.05
1027812.84,3089018.77,112243.51,7.96
1542799.33,2296741.24,19404.22,8.41
7779728.55,85421112.87,136017.66,9.79
2248.96,2229.52,1156.15,9.12
2248.96,2229.52,1156.15,7.33
195213.17,29383030.85,174257.48,8.70
1759615.25,1131614.25,14962.34,9.16
449358.94,645819.26,9353.21,8.63
66345.64,70134.93,1156.15,9.53
2822352.08,2553923.41,1156.15,9.19
18695.44,2229.52,1156.15,8.37
3614740.40,8199532.02,70378.12,8.26
36151.70,95423.82,38309.52,9.01
2248.96,2229.52,11469.15,9.43
2248.96,27839.27,1156.15,8.91
32304.83,72276.35,3770.91,8.10
210893.95,340968.55,31517.25,9.30
280026.43,1558906.47,1156.15,8.09
37266.72,1658701.48,1156.15,9.35
498949.41,374694.31,1156.15,6.82
881889.68,7279146.05,1156.15,8.85
20321.27,68063.67,1156.15,8.50
1535720.51,4586229.20,49411.70,9.25
65669.92,1590859.34,9064.35,9.38
2248.96,44783.76,1156.15,8.81
24574.48,23556.81,6664.61,7.88
2248.96,553062.38,14179.58,8.06
70690.32,8650.89,14345.98,9.07
2248.96,2229.52,1156.15,9.88
1081173.51,7418249.20,112839.44,8.17
2248.96,6658.65,1156.15,8.97
2248.96,19367.02,1156.15,7.63
62704.99,6597.16,1156.15,7.80
53626.50,896187.13,1156.15,8.45
2548.69,25720.75,1156.15,7.18
34362.94,61659.49,9531.77,7.57
2248.96,2229.52,1156.15,8.56
646796.70,4631823.25,1156.15,7.48
12690.68,2229.52,1156.15,8.21
349704.59,1622284.14,22489.18,8.87
22449.45,44723.12,10496.55,7.51
64356.14,68018.91,1156.15,7.99
2248.96,63683.85,39278.83,7.67
52346.63,68031.12,1156.15,10.10
687037.97,385093.37,1156.15,8.62
194071.41,1188335.20,1156.15,10.33
2248.96,2229.52,1156.15,8.22
771157.22,24939.47,1156.15,9.49
178046.66,1190469.56,1156.15,9.90
36533.70,32004.59,9540.83,10.55
18890.97,669591.16,1156.15,8.92
2248.96,2229.52,1156.15,9.28
1938917.50,6505814.83,301200.44,10.58
1315094.38,1862772.70,19536.87,9.81
116318.91,78442.91,27759.09,8.30
1279335.70,5312726.98,108685.00,8.65
2248.96,995793.44,1156.15,10.09
2248.96,2229.52,1156.15,8.18
2248.96,2229.52,12428.76,7.80
3741829.96,5228085.40,1156.15,9.31
2968123.14,1911986.90,5127.79,8.93
48613.52,17076.03,30656.65,8.18
80477.57,48940.08,1156.15,9.73
2248.96,13012.83,1156.15,8.62
3704.39,173983.03,1156.15,7.65
866565.17,17678617.13,34854.26,9.11
29037.99,1692415.73,43579.00,10.06
2248.96,2229.52,36418.85,7.90
210032.43,495716.80,1156.15,9.35
1268693.88,174815.25,1156.15,10.84
40512.22,387857.36,3674.45,8.54
2739600.51,1617683.63,34965.42,8.51
10682.12,2229.52,11469.15,7.75
2248.96,752216.34,1156.15,7.48
98745.60,4442.47,1156.15,7.88
2248.96,570063.07,1156.15,7.92
210822.27,6446.60,1156.15,9.82
19239794.84,16141463.33,1156.15,10.66
2248.96,2229.52,1156.15,8.56
221028.72,671439.32,16062.60,9.24
18658.04,8759.98,1156.15,7.76
1521988.21,11192054.58,137595.21,9.29
880184.31,2661633.48,39444.34,10.37
22636.48,362418.08,13278.25,8.43
747757.64,17107031.13,1156.15,9.38
1069714.28,1721145.47,11903.34,8.92
2248.96,2229.52,1156.15,8.38
2248.96,2229.52,1156.15,8.03
2248.96,2229.52,1156.15,10.52
18604.03,17196.47,9545.36,8.19
28687.30,2229.52,24903.61,6.48
2248.96,21330.80,37372.57,8.73
36516.42,34089.96,17217.01,7.90
