EYFP_ERF,mKate_ERF,EBFP2_ERF
2248.96,2229.52,2832.72
10021643.69,24720464.86,1156.15
537819.09,226351.49,10441.03
2248.96,21485.08,1156.15
2248.96,2229.52,32580.44
2248.96,99735.87,28712.18
292693.89,40252.17,1156.15
2248.96,70181.09,5690.75
52709.55,2229.52,20105.60
94736.99,2229.52,28742.05
1255277.20,10938482.70,61864.11
1976697.50,13954125.27,1156.15
801516.26,3123614.74,1156.15
20039157.97,34957404.41,1156.15
2248.96,218464.82,1156.15
3236719.55,6401863.90,30624.28
1164528.38,6855248.87,1156.15
4855482.76,3335462.49,17167.52
8018411.93,3609752.94,7487.66
2248.96,339194.34,1156.15
2248.96,2229.52,1156.15
2248.96,61721.11,2814.53
7205762.53,9924410.87,22830.37
24686.07,2229.52,22024.80
271598.18,1279235.38,23553.64
2248.96,13012.83,1156.15
2248.96,120908.31,30624.91
6256.31,72127.05,45033.86
766743.23,1846299.91,39693.56
1817338.06,2938104.64,48955.86
2248.96,334934.71,6569.43
610855.40,6016963.04,23065.11
40622.76,17182.27,7626.16
1949626.00,1508494.13,1156.15
32550.55,25552.29,33532.87
8687.51,2229.52,1156.15
250875.29,1054829.10,3470.58
10494.61,36302.92,1156.15
12683.05,2229.52,12428.76
54465.72,44633.34,23931.01
36389.99,57429.50,7613.85
318750.73,33871.53,1156.15
2692795.06,353401.85,1156.15
2248.96,59610.19,1156.15
1655394.99,3258147.75,36383.21
2248.96,2229.52,1156.15
2752143.53,27485403.00,28018.31
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,8590.34
8664.95,2229.52,34499.65
40712.87,2229.52,1156.15
374536.99,429890.05,1156.15
4646.95,8774.22,1156.15
820049.08,4085190.45,1156.15
335180.25,3818769.34,9342.97
2248.96,72318.56,1156.15
2248.96,197260.71,6611.51
1570975.21,1917532.86,31035.36
3748612.71,2283949.70,9812.10
2248.96,150686.84,1156.15
2248.96,19367.02,1156.15
13656070.24,4093193.54,30370.35
5833128.93,7744319.94,1156.15
2348282.71,5657316.01,6861.80
1086368.36,206771.32,1156.15
2248.96,17248.96,1156.15
2248.96,27839.27,1156.15
2248.96,25721.20,1156.15
506560.30,1145656.57,1156.15
1186435.40,5819407.34,21206.29
78178.49,95340.22,47905.57
184826.98,2229.52,1156.15
2248.96,106207.55,1156.15
2248.96,95617.24,1156.15
131021.90,1012589.94,3483.49
4005852.15,2229.52,1156.71
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
10445767.43,16336770.45,1678.32
2248.96,220579.82,1806.37
443971.78,889436.18,1156.15
8950.11,303040.74,33448.05
155463.51,235183.74,17155.55
38175.51,91173.40,41189.63
2248.96,1656560.29,16721.09
2248.96,27839.27,1156.15
2760641.50,387132.77,21907.12
152193.18,108153.16,5679.15
2248.96,512761.97,27626.33
58257.62,80599.53,32556.44
2248.96,2229.52,11469.15
1671082.09,508915.98,34344.72
2248.96,55374.07,1156.15
64591.01,377238.55,4637.29
2248.96,176103.59,1156.15
623645.93,266433.62,27701.62
84698.16,8616.21,19144.01
90473.41,51047.97,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
174819.04,2229.52,1156.15
2248.96,1906551.37,1156.15
63244.40,262880.58,1156.15
2248.96,76437.18,28719.30
1940863.96,4096759.34,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
5610946.68,6342397.29,1156.15
1322006.14,1706110.78,1156.15
2248.96,2229.52,1156.15
148682.86,21300.35,9544.10
54694.28,358201.48,1156.15
4669.58,2229.52,22984.40
50667.33,8626.27,24901.62
28700.28,2229.52,5711.54
69508.42,214041.56,28677.24
2248.96,8776.71,1156.15
388214.09,137585.34,1156.15
2248.96,2229.52,1156.15
1982338.52,2789828.80,12536.29
24356.32,413301.63,1156.15
33352.52,1991142.19,23336.04
2248.96,2394.95,7630.68
20618.99,15084.55,7626.80
2465447.75,3013891.74,2871.77
2248.96,2229.52,1156.15
1329417.09,1108813.32,1156.15
2248.96,2229.52,1156.15
8399354.79,2796066.31,1156.15
2248.96,72318.56,1156.15
64241.20,82654.27,45990.25
2248.96,106114.57,22952.61
1147558.82,5462.75,8589.34
2248.96,15130.90,1156.15
2248.96,2229.52,5711.53
2248.96,6658.65,1156.15
61847.02,156979.53,1156.15
2248.96,171839.88,7578.88
1271131.78,2904978.35,1156.15
116364.25,72145.94,14326.57
1492766.96,5804298.44,14493.69
573566.23,2030933.06,1156.15
2248.96,883536.15,1156.15
2798158.48,3987867.51,1156.15
16269.77,76539.99,1156.15
1860024.55,1067766.30,62961.99
64373.48,59351.50,46956.97
10805.38,328447.29,35359.49
1666061.91,5249156.23,23299.80
1917169.95,7544854.39,25476.91
2248.96,2229.52,1156.15
130623.95,2484597.96,11669.98
986896.66,802044.32,1156.15
30522.54,34164.51,1156.15
416034.16,874638.25,1156.15
15870.99,146436.02,1156.15
26132.20,101943.49,1842.63
2248.96,19367.02,1156.15
167123.89,296603.51,15217.57
2248.96,49019.88,1156.15
2248.96,36311.51,1156.15
1093894.67,992560.01,1156.15
641244.72,27356381.17,1156.15
38868132.61,65448766.86,1156.15
834243.48,1948064.19,1156.15
515931.55,4062140.85,14066.60
292197.61,5038848.96,1156.15
2248.96,120806.13,54615.01
38414.84,50991.54,26807.87
2248.96,2229.52,15307.57
258230.78,116529.83,2797.78
162481.09,1112117.50,1156.15
50369.21,63797.03,1156.15
48532.42,34118.62,7620.98
12354.74,57351.74,31603.94
2248.96,2229.52,1156.15
8674.29,4534.03,1156.15
252241.51,110050.96,33507.04
1590735.20,8631859.20,1156.15
2248.96,87144.99,1156.15
2248.96,989439.24,1156.15
20562.95,25702.44,1156.15
2248.96,809403.54,1156.15
5440284.30,9589434.94,22932.76
2248.96,2229.52,1156.15
733012.22,395625.65,3672.07
2248.96,2229.52,19145.98
3297710.60,2025891.62,36759.86
1783800.99,4259952.65,13046.53
2493382.71,3380297.07,1156.15
139231.72,976562.50,6373.31
2248.96,2229.52,11469.15
94400.74,61537.14,23925.84
33922.47,135681.29,35418.41
2848527.33,3576829.79,19972.55
29073.41,283949.66,35373.09
4622.78,13010.35,1156.15
26530.47,27656.02,38330.24
2248.96,2229.52,6671.13
2248.96,2229.52,1156.15
2248.96,48881.95,33525.74
647567.76,2742522.33,1156.15
834420.40,2267889.50,1156.15
309785.38,552802.75,1156.15
312572.09,410736.28,37253.54
80839.05,1038068.76,1156.15
2248.96,2229.52,1156.15
83779.86,171783.59,1156.15
50538.30,31949.48,19136.87
1419317.21,786738.53,10269.74
20312.35,68007.48,14327.84
21319.31,593286.77,13207.68
26693.50,2229.52,13388.37
45570987.29,25872389.09,32349.75
4430062.91,14051119.28,11013.37
44495.35,38297.50,22013.74
356744.59,40187.06,1156.15
2248.96,2229.52,1156.15
60728.72,2229.52,1156.15
825275.96,1062680.61,12104.60
6378079.48,20282618.00,1156.15
48719.21,2229.52,1156.15
2248.96,167631.34,1156.15
14577.99,21444.84,7624.85
2248.96,65887.75,19126.50
1856402.90,2762466.92,1989.02
1743350.65,826691.98,1156.15
15925.65,485239.04,20917.53
1086907.12,111426.86,8556.95
10498664.58,35833368.63,1156.15
3280624.14,7126188.41,31362.49
46700.91,2229.52,25863.22
2248.96,2226387.31,1156.15
14692.27,2229.52,1156.15
350166.30,840760.19,14091.64
12653.29,8766.08,1156.15
10826573.03,5371209.07,12706.87
2248.96,6658.65,1156.15
2248.96,2422.53,1156.15
145411.41,1296369.45,9154.37
2248.96,2229.52,1156.15
2248.96,589125.60,1156.15
2248.96,38397.91,8579.27
6464.19,40523.71,5699.82
1265458.47,4247742.74,19767.48
1560103.10,44522205.99,1156.15
1273814.44,2434768.60,1156.15
288909.38,2229.52,1156.15
730867.37,421055.65,1156.15
52209.41,792356.15,12187.23
511287.08,32240667.19,7372.77
393281.48,1001679.97,15961.66
879595.94,4870796.63,30132.67
38661.72,8663.01,19143.99
1217685.69,6308737.87,1156.15
109866.16,510629.66,4596.52
88550.74,36187.81,9539.55
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2773193.66,3452026.43,1156.15
2248.96,231173.19,1156.15
2248.96,2229.52,1156.15
12154.76,95587.21,5682.99
60232.13,89203.60,1156.15
50354.69,65899.77,4732.46
1179857.63,2057652.22,47305.77
36340.36,65893.58,9530.47
98320.12,71976.24,58468.34
2248.96,8776.71,1156.15
2248.96,2229.52,1156.15
2248.96,402736.19,1156.15
2248.96,65964.38,1156.15
2248.96,1021210.16,1156.15
1488002.58,6638794.42,19036.63
1926536.38,9410826.40,29704.57
7520625.76,22096561.46,9513.81
1063270.08,1799567.93,1156.15
28013.43,123125.13,1156.15
2248.96,2229.52,1156.15
450535.73,1493073.60,1156.15
34658.64,10861.77,1156.15
2248.96,2229.52,1156.15
689922.90,3036888.26,1156.15
2248.96,27839.27,1156.15
2248.96,415363.84,19979.28
2248.96,25721.20,1156.15
4247688.81,30929990.95,17369.41
2248.96,786102.86,1156.15
2248.96,2229.52,1156.15
1665522.14,25694789.70,1156.15
1136463.05,1600396.91,1156.15
377206.53,1014469.01,1156.15
2248.96,36311.51,1156.15
33716.08,176070.58,1156.15
2248.96,34193.45,1156.15
2248.96,2229.52,1156.15
27699.95,171616.79,53639.87
234557.93,1459404.32,1156.15
11277.08,599663.41,10326.92
20454.20,44764.99,1156.15
53828.60,159105.73,1156.15
122446.05,411083.85,1156.15
46366.04,63801.10,1156.15
52333.41,70142.03,2811.96
81620.15,1251990.99,1156.15
214349.78,440643.13,1156.15
5388316.85,3966164.95,1621.10
92017.41,127154.13,34461.41
34708.12,2229.52,1156.15
2248.96,84966.65,15282.26
28496.79,38402.67,1156.15
50006.69,127338.88,1156.15
1083052.14,6749332.14,21881.65
749418.97,2431038.17,6888.34
321146.71,315569.65,1156.15
21325350.00,20015376.89,1156.15
639816.82,4100168.38,7337.76
2248.96,21400.28,21059.30
377069.21,8402091.51,30012.90
2248.96,38336.60,22973.33
149706.94,544493.27,1156.15
4153542.21,3230346.08,1156.15
3065082.81,30871839.49,28902.42
7721915.48,12427525.65,1156.15
3784.35,156933.30,25815.89
32690.46,2229.52,24903.62
52682.29,2229.52,60408.96
46172.25,86716.60,91090.32
332496.31,1126551.30,52388.39
355548.27,1999217.36,39646.82
8656.52,2229.52,46974.50
2248.96,2229.52,31620.83
80586.33,29877.53,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
736930.49,2515800.43,1156.15
176372.93,78422.75,18163.07
850346.16,528954.74,1156.15
2248.96,57476.81,4735.03
42689.14,6617.50,1156.15
3363785.54,7990405.67,1156.15
3522.08,906800.72,7354.24
2248.96,2229.52,1873.11
6660264.01,7654350.65,38877.87
11116.17,277744.60,4667.71
6224.46,82897.20,2808.06
92214.65,93289.66,28714.15
3334364.95,2621140.74,9709.04
1356574.86,3716104.37,1156.15
1333541.02,1087628.64,1156.15
2248.96,59566.26,11451.61
2248.96,845207.76,48635.97
2248.96,2229.52,1156.15
2248.96,10838.58,14345.31
2248.96,46821.10,20091.93
52278.58,78573.41,12405.41
39189.13,269259.18,1156.15
66014.99,127295.02,7592.50
58218.77,86937.37,36392.91
7740.17,868655.18,11204.31
70243.75,80440.18,67102.18
20430.03,49001.12,1156.15
2248.96,13012.83,1156.15
570662.65,80074.59,33516.20
119628.74,199139.74,34439.41
14268.18,76542.02,1156.15
1025651.86,323298.15,7532.59
2248.96,2229.52,27782.42
1814276.23,674120.34,1156.15
209613.86,218252.77,1156.15
2248.96,2229.52,1156.15
31973.68,476668.80,40112.20
104413.86,61559.67,16249.02
636864.35,1461113.45,1156.15
66487.71,40311.44,41205.18
784781.78,1143187.22,16878.01
2248.96,2229.52,25863.21
2248.96,2229.52,1156.15
609092.61,715588.30,1156.15
2248.96,57456.37,9533.05
2248.96,157009.36,8543.02
2248.96,182457.77,1156.15
3427843.04,13251575.42,1156.15
3629490.62,2114666.81,1156.15
1527395.48,10612299.79,1156.15
889282.13,3877519.61,7405.81
40709.14,2229.52,6671.15
3646884.28,2574265.78,1156.15
596725.93,1473646.95,51322.69
2248.96,2229.52,7630.74
4316687.87,23395989.56,26389.47
2248.96,199402.26,1156.15
46027.60,120912.14,19109.68
2248.96,4374101.71,1156.15
63710.26,1584542.87,1156.15
2248.96,2229.52,1156.15
33921.51,140063.53,1156.15
37207.34,616621.31,1156.15
368036.76,516736.68,1156.15
400205.38,23645783.32,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
112212.90,99741.01,1156.15
7449122.11,24805594.38,14443.38
295330.51,1332259.58,1156.15
195718.18,1601353.16,1156.15
2131231.83,199355.07,1156.15
26664.38,8751.84,1156.15
814459.85,149738.76,29656.50
11821957.63,7719032.42,31181.28
115968.72,1192545.35,25499.34
2207106.47,3382470.21,55537.26
1058619.72,509680.59,1156.15
339547.69,247773.38,1156.15
901112.14,3208235.48,1156.15
2248.96,2229.52,1156.15
26101.54,106138.75,11437.38
14164.68,89055.24,46947.89
2248.96,2229.52,1156.15
985723.07,20652340.24,9955.25
44704.52,2229.52,18186.39
36631.67,15068.27,7626.80
2248.96,334958.20,1156.15
2248.96,2229.52,1156.15
212076.10,6803265.79,1156.15
2428189.85,2524549.93,28930.61
28693.79,2229.52,15307.58
128521.43,391775.10,57410.99
186223.52,103751.65,36387.77
2248.96,2229.52,2832.72
2248.96,25628.23,22977.22
2248.96,2229.52,1156.15
7343803.57,46776318.22,1156.15
10555.03,25712.61,1156.15
12690.68,2229.52,1156.15
65821.23,857846.46,48632.11
533102.72,2229.52,1156.15
44375.80,59486.30,20088.06
60712.00,2229.52,25863.23
60613.54,19198.23,26817.59
4684.34,2229.52,1156.15
810425.74,6122763.82,1156.15
32584.54,23572.17,1156.15
1101169.42,5330302.37,3123.34
466413.86,11339869.43,1156.15
1396345.33,4112119.83,4455.29
2248.96,32047.81,7621.61
2248.96,2229.52,1156.15
2248.96,265062.17,1156.15
52722.37,2229.52,1156.15
4828260.14,9861204.39,14213.26
2179962.02,779651.10,1156.15
87024.25,303039.05,15215.60
2248.96,2229.52,1156.15
3106081.67,2640475.19,1156.15
2248.96,91320.83,15280.32
2950.80,656899.04,1156.15
2666.69,2229.52,24903.61
3008888.67,1081670.11,5381.58
6290285.44,20233977.65,1156.15
364552.16,1478334.60,1156.15
12690.68,2229.52,1156.15
24700.19,2229.52,1156.15
29204.73,963888.35,24609.63
12140.73,97693.01,8561.15
100582.21,29731.50,30652.78
28690.13,4513.68,1156.15
2248.96,27839.27,1156.15
42338.70,68041.29,1156.15
1292648.29,4396063.37,1156.15
1775548.30,93778.39,9521.95
447822.23,565370.70,1156.15
26469.25,42629.60,3779.97
3482654.65,6450443.73,3740.56
60728.72,2229.52,1156.15
2248.96,2229.52,1156.15
134012.82,137843.73,1156.15
14493.41,387895.04,1156.15
48719.21,2229.52,1156.15
431844.76,1260079.57,7246.25
10225.03,82876.78,6646.47
2248.96,2229.52,1156.15
86391.40,63720.56,10490.74
2248.96,525583.30,1156.15
34980.53,305270.29,1156.15
30631.30,15101.96,1156.15
27966.34,2938012.75,1156.15
60728.72,2229.52,1156.15
2293445.18,7902535.80,1156.15
80736.44,2298.79,11469.12
2248.96,19367.02,1156.15
2248.96,32075.39,1156.15
10362027.19,11715145.24,32838.64
12290.76,72307.93,1156.15
2248.96,252353.80,1156.15
204430.32,74227.62,1851.10
35967.05,483185.44,1156.15
1174551.92,534886.33,22821.56
2248.96,2229.52,41216.87
2698853.84,2799742.83,1156.15
38613.47,19329.94,1156.15
31192.36,616563.04,16079.37
20538.79,29938.56,1156.15
46396.36,55215.44,27766.18
59809.18,163335.75,1156.15
36478.96,42630.65,1156.15
108766.75,2229.52,1156.15
28646.26,10819.85,12426.11
1725919.81,1426117.63,1156.15
266469.64,423532.34,27653.61
1485576.10,14782708.61,13668.56
2248.96,252353.80,1156.15
1630159.23,4177561.27,1156.15
606779.02,4278134.30,3444.95
2248.96,506493.61,7476.59
2248.96,506521.19,1156.15
6684.79,2229.52,2832.72
1644780.32,1964132.52,12788.67
22671.51,6626.62,3790.97
134737.87,10760.04,1156.15
4553277.98,11746433.42,40505.90
138547.70,44644.95,1156.15
22698.60,2229.52,1156.15
230531.62,410973.98,1156.15
2876488.20,1835849.65,1156.15
2488.27,36311.06,1156.15
31009.24,650516.36,1156.15
69527.09,214159.07,1156.15
147938.19,152648.78,2786.74
62245.79,87083.50,1156.15
1953241.47,2628938.57,1156.15
774203.65,2297603.23,1156.15
8687.51,2229.52,1156.15
46402.29,57446.91,1156.15
4684.34,2229.52,1156.15
571718.37,1302325.97,1156.15
4556762.89,5174216.89,20443.90
3019999.93,1587799.08,22499.72
1005874.58,3790592.58,1156.15
71697.85,184504.16,1156.15
101483.27,927909.22,1156.15
2248.96,2229.52,12428.76
946584.69,2602321.98,25068.43
2248.96,226835.91,24834.92
2248.96,2229.52,1156.15
4721764.56,13794598.65,1156.15
815899.54,251518.13,2756.52
1933675.17,8163421.80,1156.15
14909990.96,33753204.33,1156.15
13127.90,627236.03,1156.15
72274.80,82817.80,5686.89
844065.52,3733526.00,10328.63
2625076.92,24496945.74,33729.78
2248.96,2229.52,1156.15
953880.43,975757.92,1156.15
536716.67,67453.95,21045.23
2248.96,290478.91,1156.15
2248.96,2229.52,1156.15
46033.44,120948.93,10473.25
4684.34,2229.52,1156.15
479416.94,289992.19,1156.15
1197726.50,4542220.29,19677.47
2248.96,413282.57,11343.49
56597.88,23512.00,9543.43
2248.96,229055.13,1156.15
190117.62,127196.46,1156.15
1387032.35,833408.33,1156.15
466925.50,11239965.09,80964.01
6681439.91,57271861.97,1156.15
38589.30,23566.07,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,4751.93
2248.96,10894.77,1156.15
760309.60,168864.42,27731.45
2248.96,2229.52,1156.15
8182216.51,33836211.47,11683.09
1061459.96,7730108.26,1156.15
2248.96,44783.76,1156.15
12950236.67,30630991.75,12662.79
12657.09,2229.52,50812.91
44716.04,2229.52,1156.15
1610040.78,3842865.31,15093.22
2248.96,2229.52,1156.15
82665.31,2469787.61,19351.33
2913095.87,2786816.60,1156.15
2085933.70,15502157.48,31681.10
1048847.14,3273696.98,11428.79
6359171.26,7809445.20,1156.15
2248.96,631486.84,1156.15
27401117.01,33168490.88,26281.22
790947.61,2867207.74,31704.69
22698.60,2229.52,1156.15
69501.88,1271065.72,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
549351.79,4170187.58,1156.15
276200.15,1878735.85,1156.15
2248.96,32075.39,1156.15
2248.96,53256.01,1156.15
720944.33,1107294.34,5373.75
10453.98,42629.52,7618.38
38315.97,65728.05,47914.62
28488.51,38350.57,13377.30
38492.63,40510.56,1156.15
61201.93,267013.51,25782.24
2248.96,161277.15,1156.15
2248.96,642074.09,1677.54
11154766.28,14855517.31,5969.49
2248.96,2229.52,42176.47
6895479.26,13785765.96,60034.21
60728.72,2229.52,1156.15
533727.87,1997084.74,1156.15
32706.53,2229.52,1156.15
764440.79,2956326.69,1156.15
2248.96,2229.52,1156.15
2105062.74,5134343.93,21415.69
16366.44,59595.49,1156.15
26061136.17,63502422.69,20847.78
67570.91,201282.08,41155.98
1493368.05,2894162.20,1156.15
2204334.86,1419277.23,1156.15
2248.96,2229.52,2832.72
70362.10,65826.29,17207.31
72567.90,32003.72,1156.15
20697.02,2229.52,1156.15
2248.96,2229.52,1156.15
260125.95,133410.98,17186.66
93926.72,1198995.57,8224.53
2248.96,449333.54,1156.15
3376474.19,29973626.67,1156.15
1038970.82,94562.87,1156.15
32016.59,123121.06,1156.15
4429.44,46899.33,1156.15
17742.81,167558.41,14297.41
149033.37,1355401.29,72470.09
47554.01,203489.99,24842.06
1689649.64,411450.49,38212.93
50526.30,36262.23,1156.15
2248.96,2229.52,18186.38
1737778.04,7767545.36,1156.15
2248.96,203638.39,1156.15
2248.96,2229.52,1156.15
2248.96,21457.50,7624.85
2333806.04,828209.80,1156.15
2244321.54,3528696.17,27664.09
8943.47,659011.02,1156.15
2248.96,2229.52,15307.57
556540.99,7821697.30,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
2248.96,2229.52,1156.15
26701.78,2229.52,1156.15
5414011.25,5076003.71,1156.15
2248.96,2229.52,1156.15
8293563.79,12217257.04,1156.15
18695.44,2229.52,1156.15
62196.42,1148226.34,1156.15
312928.38,2229.52,1156.15
2248.96,328580.54,6571.37
171015.79,317840.33,1156.15
32203.61,89192.24,10482.95
6351486.92,3893151.95,6441.43
42714.45,2229.52,1156.15
5310748.69,32295093.12,7356.13
233366.92,262631.02,19066.36
2248.96,2229.52,1156.15
16384.28,55319.53,10493.31
78713.93,2229.52,44095.71
60401.30,59550.73,1156.15
78076.48,116639.37,20070.59
55963.11,135805.02,1156.15
16362.06,59567.91,7613.20
1347934.87,3824024.49,25654.61
123741.65,883326.80,19836.24
2248.96,1631211.94,1156.15
1639602.97,12696345.92,1156.15
3504326.66,547437.51,1156.15
5804890.53,6729803.41,1156.15
2248.96,21485.08,1156.15
2248.96,21485.08,1156.15
1099506.26,3517269.19,1156.15
50145.37,101882.29,10479.07
71045.31,298879.50,1156.15
137069.07,654644.70,1156.15
2248.96,2229.52,1156.15
1463657.45,3891793.84,1156.15
1883178.25,2277337.06,18450.55
1209285.71,1458136.57,65721.47
2248.96,63786.03,15288.73
21919.20,133538.65,44055.49
2248.96,36311.51,1156.15
5227341.37,6920983.26,6475.55
379317.27,1692071.94,40700.30
56079.57,466220.62,1156.15
6057501.76,12619781.66,11450.87
2248.96,2229.52,1156.15
2248.96,2422.53,1156.15
2248.96,188811.95,1156.15
22698.60,2229.52,1156.15
785867.13,2007418.69,1156.15
2471265.11,2696189.64,1156.15
2248.96,423916.81,1156.15
397699.72,1276923.72,38907.99
24966381.88,4196124.71,17864.05
56725.55,2229.52,1156.15
32445.29,46831.00,10495.90
2404670.55,9105447.44,4848.24
7090125.08,162798710.95,39436.66
514630.61,80209.22,15283.71
2693501.53,2685373.50,1156.15
2248.96,2229.52,1156.15
20697.02,2229.52,1156.15
591960.47,560988.13,1156.15
58532.64,36254.09,1156.15
2248.96,2229.52,1156.15
32688.92,4482.03,7630.04
852003.62,937651.76,20779.24
1701092.25,515381.65,1156.15
2248.96,2229.52,8590.34
531669.90,1651690.52,36874.23
1257656.75,2809631.80,11570.63
54722.83,2229.52,2832.73
1912190.37,15085176.68,8778.10
2248.96,10894.77,1156.15
6701116.09,4007198.64,1156.15
36709.70,2229.52,1156.15
36648.14,12977.79,1156.15
1690763.01,11798241.40,1156.15
2248.96,671729.53,1156.15
288909.38,2229.52,1156.15
724923.08,410471.44,1156.15
1746744.84,3035721.02,22057.15
2248.96,2229.52,22984.40
2248.96,19367.02,1156.15
1525689.41,121055300.63,98256.85
36660.22,10859.73,1156.15
73075.56,2749453.52,1993.00
68071.15,116665.89,16232.17
697208.60,2812367.72,1156.15
